Data ID,ISIN,Coupon,Maturity,DZBK,BACR,GS,BAC,NRUC,PSEC,C,Amount Issued,Currency,USD,EUR,GBP,OTHER,S&P,Moody,Numerical S&P,Numerical Moody,Numerical Average,Match
EK769491 Corp,US38143C3G42,3.75,3/15/2044,0,0,1,0,0,0,0,3138000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI672897 Corp,US38141E2B48,5.5,5/15/2037,0,0,1,0,0,0,0,18470000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AQ307334 Corp,XS1610702547,0.8,12/7/2027,0,0,1,0,0,0,0,88674900,JPY,0,0,0,1,BBB-,Baa2,55,60,57.5,Yes
QZ196180 Corp,US38143C6E66,3,8/15/2029,0,0,1,0,0,0,0,1216000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ667673 Corp,US38143CCM10,3,5/15/2024,0,0,1,0,0,0,0,1676000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK380525 Corp,US38143C5S61,4,3/15/2036,0,0,1,0,0,0,0,2304000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AL073778 Corp,US38148TP860,3,11/15/2027,0,0,1,0,0,0,0,2161000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK611642 Corp,US38143CHP95,4.15,11/15/2042,0,0,1,0,0,0,0,3697000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI663567 Corp,US38141EZ775,5.25,5/15/2029,0,0,1,0,0,0,0,8966000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ971454 Corp,US38143CEW73,3.35,12/15/2021,0,0,1,0,0,0,0,1388000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI813155 Corp,US38141ET828,5.25,9/15/2026,0,0,1,0,0,0,0,13595000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI672889 Corp,US38141E2A64,5,5/15/2025,0,0,1,0,0,0,0,14953000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ459518 Corp,US38143CAG69,3.5,12/15/2025,0,0,1,0,0,0,0,5100000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ360748 Corp,US38141EH369,4.05,9/15/2024,0,0,1,0,0,0,0,23697000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI610696 Corp,US38141EY943,5,3/15/2023,0,0,1,0,0,0,0,16752000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ705707 Corp,US38143CCY57,4,6/15/2029,0,0,1,0,0,0,0,4195000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ971460 Corp,US38143CEX56,4.5,12/15/2030,0,0,1,0,0,0,0,6374000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI603608 Corp,US38141EY604,5,3/15/2022,0,0,1,0,0,0,0,20743000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ908587 Corp,US38143CEM91,4.5,11/15/2033,0,0,1,0,0,0,0,8890000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
LW080993 Corp,US38148TMN62,3,5/15/2026,0,0,1,0,0,0,0,4190000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ433316 Corp,US38141EJ423,3.5,11/15/2024,0,0,1,0,0,0,0,4849000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK812425 Corp,US38143C3K53,2.8,3/15/2023,0,0,1,0,0,0,0,1365000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK966154 Corp,US38143C4E84,4.25,6/15/2042,0,0,1,0,0,0,0,5251000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK733355 Corp,US38143C2Z32,2.5,2/15/2023,0,0,1,0,0,0,0,2340000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI399400 Corp,US38141E3K38,5,9/15/2025,0,0,1,0,0,0,0,13536000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK297986 Corp,US38143C5Q06,4,3/15/2036,0,0,1,0,0,0,0,3532000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK596778 Corp,US38143C2K62,4.1,11/15/2042,0,0,1,0,0,0,0,4106000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ994174 Corp,US38143CFB28,4.65,12/15/2033,0,0,1,0,0,0,0,8058000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ156683 Corp,US38141EP784,5,5/15/2025,0,0,1,0,0,0,0,12371000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK498802 Corp,US38143CHM64,4.25,9/15/2039,0,0,1,0,0,0,0,5297000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ351626 Corp,US38141EG601,3.75,9/15/2021,0,0,1,0,0,0,0,6304000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK712418 Corp,US38143C2V28,3.25,1/15/2029,0,0,1,0,0,0,0,1764000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ826544 Corp,US38143CEB37,4.5,9/15/2026,0,0,1,0,0,0,0,7054000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ220848 Corp,US38141ER350,4.75,6/15/2021,0,0,1,0,0,0,0,4862000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AL160409 Corp,US38148TPA15,3,11/15/2027,0,0,1,0,0,0,0,531000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI807174 Corp,US38141EU313,5,9/15/2023,0,0,1,0,0,0,0,17449000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EF560134 Corp,XS0261657414,5.06,7/27/2028,0,0,1,0,0,0,0,31807500,EUR,0,1,0,0,BBB+,A3 *+,65,,65,Yes
EJ899096 Corp,US38143CEH07,4,10/15/2026,0,0,1,0,0,0,0,5567000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK712546 Corp,US38143C2W01,3.75,1/15/2043,0,0,1,0,0,0,0,3903000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ534645 Corp,US38143CAX92,4,2/15/2031,0,0,1,0,0,0,0,3972000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ919380 Corp,US38143CEP23,4.6,11/15/2033,0,0,1,0,0,0,0,10747000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK258327 Corp,US38143CGC91,4.1,5/15/2032,0,0,1,0,0,0,0,4870000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK338786 Corp,US38143CGQ87,4.2,6/15/2040,0,0,1,0,0,0,0,3382000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI672841 Corp,US38141EZ932,4.5,5/15/2021,0,0,1,0,0,0,0,8906000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ478848 Corp,US38143CAQ42,4,12/15/2030,0,0,1,0,0,0,0,8492000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
UV741237 Corp,US38143C4X65,3.25,9/15/2024,0,0,1,0,0,0,0,1116000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK350434 Corp,US38143CGT27,4.1,7/15/2034,0,0,1,0,0,0,0,9026000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI778588 Corp,US38141EV303,5.15,8/15/2027,0,0,1,0,0,0,0,8615000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK266103 Corp,XS1066866028,2,5/20/2034,0,0,1,0,0,0,0,7164600,PEN,0,0,0,1,BBB+,,65,,65,Yes
JV845351 Corp,XS1351365736,1.36,1/27/2026,0,0,1,0,0,0,0,84105000,JPY,0,0,0,1,BBB-,Baa2,55,60,57.5,Yes
EI689769 Corp,US38141E2G35,5.5,6/15/2032,0,0,1,0,0,0,0,5649000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK584597 Corp,US38143C2H34,4,11/15/2038,0,0,1,0,0,0,0,6938000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ451951 Corp,US38143CAB72,3,11/15/2022,0,0,1,0,0,0,0,6014000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK919346 Corp,US38143C5X56,3,5/15/2026,0,0,1,0,0,0,0,1846000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI568180 Corp,US38141E2Y41,5.75,2/15/2037,0,0,1,0,0,0,0,13552000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI470989 Corp,US38141E3W75,4.5,11/15/2021,0,0,1,0,0,0,0,5124000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK069279 Corp,US38143CFL00,4.25,2/15/2030,0,0,1,0,0,0,0,4947000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
LW368562 Corp,US38143C6C01,2.5,6/15/2023,0,0,1,0,0,0,0,1565000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK258321 Corp,US38143CGB19,3.5,5/15/2024,0,0,1,0,0,0,0,3113000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AM629512 Corp,XS1571252904,0.94,2/23/2027,0,0,1,0,0,0,0,88711900,JPY,0,0,0,1,BBB-,Baa2,55,60,57.5,Yes
EK994685 Corp,US38143C4H16,2.65,7/15/2021,0,0,1,0,0,0,0,2531000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK672248 Corp,US38143C2U45,4,1/15/2043,0,0,1,0,0,0,0,1497000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI486034 Corp,US38141E4D85,5,12/15/2025,0,0,1,0,0,0,0,9880000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI463467 Corp,US38141E3U10,5,11/15/2028,0,0,1,0,0,0,0,7451000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ600046 Corp,US38143CBZ32,4,3/15/2030,0,0,1,0,0,0,0,1970000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK435004 Corp,US38143CHC82,4,8/15/2034,0,0,1,0,0,0,0,4140000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK229653 Corp,US38143C5N74,4,3/15/2035,0,0,1,0,0,0,0,2249000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AL474259 Corp,US38148TPH67,3.5,12/15/2029,0,0,1,0,0,0,0,752000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK120348 Corp,US38143CFU09,4.5,3/15/2039,0,0,1,0,0,0,0,6102000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI512953 Corp,US38141E2N85,5,12/15/2022,0,0,1,0,0,0,0,6969000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ934337 Corp,US38143CEQ06,3.5,11/15/2021,0,0,1,0,0,0,0,3072000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AM436362 Corp,US38150A2G91,2.5,2/15/2022,0,0,1,0,0,0,0,1387000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
LW134030 Corp,XS1417271845,3,5/26/2026,0,0,1,0,0,0,0,149493142.5,NOK,0,0,0,1,,A3 *+,,,,Yes
EK301580 Corp,US38143CGJ45,4.2,6/15/2038,0,0,1,0,0,0,0,5447000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI680621 Corp,US38141E2D04,5.25,5/15/2028,0,0,1,0,0,0,0,8750000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ714910 Corp,US38143CDC29,4.65,6/15/2042,0,0,1,0,0,0,0,11208000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ239924 Corp,XS0794909381,2.66,6/17/2022,0,0,1,0,0,0,0,126358000,JPY,0,0,0,1,,A3 *+,,,,Yes
EJ994168 Corp,US38143CFA45,3.5,12/15/2022,0,0,1,0,0,0,0,2685000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ323483 Corp,US38141EF793,4.15,8/15/2023,0,0,1,0,0,0,0,7114000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ003781 Corp,XS0741003684,2.86,2/2/2022,0,0,1,0,0,0,0,131309000,JPY,0,0,0,1,BBB+,A3 *+,65,,65,Yes
EK651143 Corp,US38143C2Q33,4,12/15/2039,0,0,1,0,0,0,0,5087000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ470224 Corp,US38143CAK71,3.5,12/15/2026,0,0,1,0,0,0,0,2254000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI387887 Corp,XS0538374330,5.3,9/8/2025,0,0,1,0,0,0,0,10256196,KRW,0,0,0,1,,A3 *+,,,,Yes
EK093814 Corp,US38143CFP14,4,3/15/2028,0,0,1,0,0,0,0,1657000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JV446559 Corp,XS1340788394,2.7,1/11/2021,0,0,1,0,0,0,0,15000000,USD,1,0,0,0,,A3 *+,,,,Yes
EJ589860 Corp,US38143CBU45,3.25,3/15/2024,0,0,1,0,0,0,0,1954000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EH138115 Corp,XS0338302978,5.52,1/8/2025,0,0,1,0,0,0,0,22072500,EUR,0,1,0,0,,,,,,Yes
JK548553 Corp,US38143C5V90,3,3/15/2025,0,0,1,0,0,0,0,1029000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI697843 Corp,US38141EX465,5.5,6/15/2035,0,0,1,0,0,0,0,12461000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK897529 Corp,US38143C3U36,4,5/15/2045,0,0,1,0,0,0,0,8487000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ553341 Corp,US38143CBH34,4,2/15/2031,0,0,1,0,0,0,0,5506000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
LW689386 Corp,XS1441769103,3.185,7/8/2026,0,0,1,0,0,0,0,5000000,USD,1,0,0,0,,NR,,,,Yes
EK951332 Corp,US38143C4B46,3.1,6/15/2024,0,0,1,0,0,0,0,1544000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EG086060 Corp,#N/A Field Not Applicable,2.45,12/28/2021,0,0,1,0,0,0,0,84124800,JPY,0,0,0,1,BBB+,A3 *+,65,,65,Yes
EI741601 Corp,XS0648867975,10,1/8/2021,0,0,1,0,0,0,0,55885550,BRL,0,0,0,1,,,,,,Yes
AM315473 Corp,XS1558405103,5.7,2/13/2022,0,0,1,0,0,0,0,29060600,CNY,0,0,0,1,,,,,,Yes
EJ345210 Corp,XS0816177322,0.5,8/15/2022,0,0,1,0,0,0,0,6466460,AUD,0,0,0,1,,,,,,Yes
EK947489 Corp,XS1232890050,1.84,6/2/2025,0,0,1,0,0,0,0,33525900,EUR,0,1,0,0,,A3 *+,,,,Yes
QJ403325 Corp,US38143C5J62,4,11/15/2040,0,0,1,0,0,0,0,5639000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI893029 Corp,US38143UH791,6.25,12/9/2026,0,0,1,0,0,0,0,10000000,USD,1,0,0,0,NR,WR,,,,Yes
EI769939 Corp,XS0655964400,3.665,7/21/2021,0,0,1,0,0,0,0,152847803,MXN,0,0,0,1,BBB+,A3 *+,65,,65,Yes
EK002513 Corp,US38143CFD83,4.5,1/15/2033,0,0,1,0,0,0,0,3667000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI997741 Corp,XS0737024967,2.8,1/25/2022,0,0,1,0,0,0,0,128677000,JPY,0,0,0,1,,A3 *+,,,,Yes
EJ487320 Corp,US38143CAU53,4,12/15/2029,0,0,1,0,0,0,0,9951000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ687390 Corp,US38143CCS89,3.25,5/15/2025,0,0,1,0,0,0,0,2884000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK951344 Corp,US38143C4C29,4.1,6/15/2045,0,0,1,0,0,0,0,3725000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK444674 Corp,XS1102305320,1.18,3/22/2027,0,0,1,0,0,0,0,48093350,JPY,0,0,0,1,,A3 *+,,,,Yes
EI907213 Corp,US38141EK819,5,12/15/2020,0,0,1,0,0,0,0,5088000,USD,1,0,0,0,NR,WR,,,,Yes
EJ789069 Corp,XS0963375232,2.625,8/19/2020,0,0,1,0,0,0,0,1667587500,EUR,0,1,0,0,NR,WR,,,,Yes
EI463463 Corp,US38141E3T47,4,11/15/2020,0,0,1,0,0,0,0,6201000,USD,1,0,0,0,NR,WR,,,,Yes
EG152170 Corp,XS0285367396,4.12,1/6/2027,0,0,1,0,0,0,0,262909650,MXN,0,0,0,1,,A3 *+,,,,Yes
EH499773 Corp,XS0286154009,4.08,2/12/2027,0,0,1,0,0,0,0,32453850,SGD,0,0,0,1,,A3 *+,,,,Yes
EK626572 Corp,US38143C2M29,4.15,12/15/2042,0,0,1,0,0,0,0,3697000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK559035 Corp,US38143C2D20,3.75,10/15/2033,0,0,1,0,0,0,0,3398000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK999905 Corp,US38143C5Z05,3,5/15/2026,0,0,1,0,0,0,0,3533000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AN611495 Corp,XS1417274864,0.32,5/24/2024,0,0,1,0,0,0,0,64128593.2,JPY,0,0,0,1,,,,,,Yes
EJ289996 Corp,XS0793274928,0.5,6/15/2022,0,0,1,0,0,0,0,40936450,AUD,0,0,0,1,,,,,,Yes
AM627980 Corp,US38150A2K04,3,3/15/2024,0,0,1,0,0,0,0,1196000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ003749 Corp,XS0741003502,2.84,2/10/2022,0,0,1,0,0,0,0,128851000,JPY,0,0,0,1,,A3 *+,,,,Yes
EI479463 Corp,US38141E4B20,5.25,12/15/2032,0,0,1,0,0,0,0,6773000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ351837 Corp,XS0827456459,2,9/12/2022,0,0,1,0,0,0,0,127775000,JPY,0,0,0,1,,A3 *+,,,,Yes
QZ488892 Corp,US38143C6J53,2,9/15/2022,0,0,1,0,0,0,0,453000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK049031 Corp,US38143CFF32,4.25,2/15/2028,0,0,1,0,0,0,0,5375000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AP118312 Corp,US38150A4H56,3,9/15/2026,0,0,1,0,0,0,0,1752000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AN727175 Corp,US38150A3K94,3.25,6/15/2027,0,0,1,0,0,0,0,423000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK746267 Corp,US38143C3B54,2.75,2/15/2024,0,0,1,0,0,0,0,319000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ443581 Corp,US38141EJ837,3.5,11/15/2024,0,0,1,0,0,0,0,3589000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
UV741240 Corp,US38143C4Y49,4.25,9/15/2045,0,0,1,0,0,0,0,6099000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI792421 Corp,US38141EU644,5,9/15/2025,0,0,1,0,0,0,0,5366000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK397863 Corp,XS1086421226,1.84,7/31/2022,0,0,1,0,0,0,0,6692750,EUR,0,1,0,0,,A3 *+,,,,Yes
EJ853220 Corp,US38143CEF41,3.5,10/15/2021,0,0,1,0,0,0,0,5839000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ330136 Corp,XS0815941710,7.12,12/23/2022,0,0,1,0,0,0,0,33505056,COP,0,0,0,1,BBB+,,65,,65,Yes
EJ415273 Corp,XS0847346755,2.83,10/20/2022,0,0,1,0,0,0,0,30000000,USD,1,0,0,0,,A3 *+,,,,Yes
EK247531 Corp,US38143CGA36,4.25,5/15/2034,0,0,1,0,0,0,0,8489000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
ED803269 Corp,XS0212111503,4.5,2/15/2025,0,0,1,0,0,0,0,15394320,SKK,0,0,0,1,,,,,,Yes
EJ576498 Corp,XS0897279286,4.6,3/15/2031,0,0,1,0,0,0,0,30000000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
UV827026 Corp,US38143C5A53,4.25,9/15/2045,0,0,1,0,0,0,0,5086000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ699223 Corp,US38143CCW91,4.3,6/15/2040,0,0,1,0,0,0,0,8468000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
QJ223549 Corp,US38143C5F41,3.25,10/15/2025,0,0,1,0,0,0,0,4599000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK168649 Corp,XS1369735680,9.5,3/16/2021,0,0,1,0,0,0,0,1706304,BRL,0,0,0,1,,A3 *+,,,,Yes
QJ997895 Corp,US38148TK242,3.15,12/21/2022,0,0,1,0,0,0,0,3000000,USD,1,0,0,0,BBB+,WR,65,,65,Yes
EJ174385 Corp,XS0776114018,7.25,5/3/2042,0,0,1,0,0,0,0,13817914.5,PEN,0,0,0,1,BBB+,A3 *+,65,,65,Yes
AO165813 Corp,XS1610706027,0.51,5/20/2027,0,0,1,0,0,0,0,44747350,JPY,0,0,0,1,,A3 *+,,,,Yes
EK626566 Corp,US38143C2L46,3.25,12/15/2024,0,0,1,0,0,0,0,3319000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ174780 Corp,US38141EQ287,4.75,5/15/2024,0,0,1,0,0,0,0,2740000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AM782368 Corp,US38150A2P90,2.75,3/15/2023,0,0,1,0,0,0,0,215000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
JK889375 Corp,XS1246345984,1.3,3/22/2030,0,0,1,0,0,0,0,29003870,JPY,0,0,0,1,,A3 *+,,,,Yes
AL868787 Corp,US38148TPQ66,3,12/15/2023,0,0,1,0,0,0,0,1304000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ321903 Corp,XS0817654303,2,8/22/2022,0,0,1,0,0,0,0,126287000,JPY,0,0,0,1,,A3 *+,,,,Yes
JV475888 Corp,XS1341144019,11.25,1/22/2021,0,0,1,0,0,0,0,1181507.6,BRL,0,0,0,1,,A3 *+,,,,Yes
EK733361 Corp,US38143C3A71,3.25,2/15/2033,0,0,1,0,0,0,0,2228000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ351656 Corp,US38141EG783,4.25,9/15/2025,0,0,1,0,0,0,0,6328000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK718684 Corp,XS1175647202,1.15,3/22/2030,0,0,1,0,0,0,0,43927988,JPY,0,0,0,1,,A3 *+,,,,Yes
EJ599996 Corp,US38143CBX83,2.75,3/15/2021,0,0,1,0,0,0,0,2716000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ658107 Corp,US38143CCG42,3.25,5/15/2026,0,0,1,0,0,0,0,2006000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK301574 Corp,US38143CGH88,3.25,6/15/2023,0,0,1,0,0,0,0,1319000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ609937 Corp,US38143CCB54,3.5,4/15/2025,0,0,1,0,0,0,0,2136000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
ED723213 Corp,XS0207677310,4.94,12/16/2024,0,0,1,0,0,0,0,26522000,EUR,0,1,0,0,BBB+,,65,,65,Yes
EJ705712 Corp,US38143CCZ23,4.5,6/15/2042,0,0,1,0,0,0,0,11335000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ761802 Corp,XS0954845144,4.7,7/31/2028,0,0,1,0,0,0,0,50000000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ767307 Corp,US38143CDG33,3.5,8/15/2022,0,0,1,0,0,0,0,2773000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI807319 Corp,XS0675052046,5.9,9/13/2026,0,0,1,0,0,0,0,20000000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK338768 Corp,US38143CGP05,3.25,6/15/2023,0,0,1,0,0,0,0,2567000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ790409 Corp,US38143CDT53,3.75,8/15/2023,0,0,1,0,0,0,0,2365000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EI899172 Corp,XS0718256984,2.9,12/9/2021,0,0,1,0,0,0,0,128829000,JPY,0,0,0,1,,A3 *+,,,,Yes
EG340849 Corp,XS0295678915,5,4/20/2037,0,0,1,0,0,0,0,13602300,EUR,0,1,0,0,,,,,,Yes
EK471795 Corp,US38143CHJ36,4,9/15/2039,0,0,1,0,0,0,0,2503000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK924458 Corp,AU3CB0229862,3.85,8/26/2020,0,0,1,0,0,0,0,116154000,AUD,0,0,0,1,NR,WR,,,,Yes
EJ061622 Corp,XS0454695221,8.64,10/10/2029,0,0,1,0,0,0,0,22560120,MXN,0,0,0,1,BBB+,A3 *+,65,,65,Yes
EK512098 Corp,US38143C2B63,4,10/15/2035,0,0,1,0,0,0,0,5403000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ946319 Corp,US38143CET45,4.5,11/15/2031,0,0,1,0,0,0,0,7233000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK636092 Corp,US38143CHQ78,3,12/15/2023,0,0,1,0,0,0,0,1114000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK570802 Corp,US38143C2E03,3.25,11/15/2024,0,0,1,0,0,0,0,1605000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ908581 Corp,US38143CEL19,3.75,11/15/2024,0,0,1,0,0,0,0,1269000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ040367 Corp,US38141EM633,5,3/15/2023,0,0,1,0,0,0,0,16957000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ138865 Corp,US38141EP297,5.5,4/15/2032,0,0,1,0,0,0,0,12085000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
AO442962 Corp,XS1610708742,1,7/26/2032,0,0,1,0,0,0,0,53953920,JPY,0,0,0,1,,A3 *+,,,,Yes
QZ699434 Corp,XS1496017168,1,9/28/2026,0,0,1,0,0,0,0,109363540,JPY,0,0,0,1,BBB-,Baa2,55,60,57.5,Yes
AL011181 Corp,US38148TP522,3,11/15/2028,0,0,1,0,0,0,0,1490000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
UV377476 Corp,US38143C4N83,4.3,8/15/2045,0,0,1,0,0,0,0,5201000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ429092 Corp,US38141EH930,3,11/15/2021,0,0,1,0,0,0,0,2935000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK812443 Corp,US38143C3L37,3.75,3/15/2042,0,0,1,0,0,0,0,2346000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EK797164 Corp,US38143C3J80,3.85,3/15/2042,0,0,1,0,0,0,0,1904000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
EJ589870 Corp,US38143CBV28,4,3/15/2030,0,0,1,0,0,0,0,4482000,USD,1,0,0,0,BBB+,A3 *+,65,,65,Yes
